stop_name,bus_boardings,integration_index,neighborhood
MCKEESPORT TRANSPORTATION CENT AT BAY #2,190.0,0.0,Unknown
RICHLAND AVE OPP 5TH STREET,190.0,0.0,Unknown
MCKEESPORT TRANSPORTATION CENT AT BAY #4,190.0,0.0,Unknown
MOUNTAINVIEW DR AT HERITAGE CREDIT UNION DR,50.0,0.0,Unknown
CCAC WEST,100.0,0.0,Unknown
CCAC WEST,50.0,0.0,Unknown
PGH AIRPORT UPPER LEVEL (DEPAR,290.0,0.0,Unknown
GREENTREE RD OPP MCKINNEY LN,50.0,0.0,Unknown
BROADWAY AVE AT 11TH ST,50.0,0.0,Unknown
BREINING ST AT BROOKLINE BLVD,380.0,0.0,Brookline
